COD_DANE;NOMBRE_INSTITUCION;CORREO_INSTITUCIONAL;DIRECCION;SEDE_PRINCIPAL;COD_SEDE_PRINCIPAL;LONGITUD;LATITUD;ESTADO;ID_DEPARTAMENTO;DEPARTAMENTO;ID_MUNICIPIO;MUNICIPIO;CALENDARIO;NATURALEZA;SECTOR;ZONA;JORNADA;NIVEL;TELEFONO;TIPO_TELEFONO
176147001241;COLEGIO DPTAL DE MARIA AUXILIADORA;;CL 16 # 1-83N BR/ LA ISABELA;S;176147001241;-75,91858919;4,75329125;ACTIVA;76;VALLE DEL CAUCA;76147;CARTAGO;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2122946;FIJO
176147000597;CENTRO EDUCATIVO CENT DOC MANUELA BELTRAN N. 16;;CL 52 # 52-354 BRR/SANTA ANA;N;176147001933;-75,94988333;4,762366277;ACTIVA;76;VALLE DEL CAUCA;76147;CARTAGO;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2109979;FIJO
176147001933;CENTRO EDUCATIVO CENT DOC MPAL ANTONIO HOLGUIN GARCES;;CLL 48 #2AN-45 BRR/SANTA ANA NORTE;S;176147001933;-75,9446782437;4,76395641713;ACTIVA;76;VALLE DEL CAUCA;76147;CARTAGO;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2119090;FIJO
176147000694;CENTRO EDUCATIVO CENT DOC SAN JUAN BOSCO N.30;;CL 2 # 3A-24 BRR/COLLAREJO;N;176147002174;-75,9039527777;4,75201267192;ACTIVA;76;VALLE DEL CAUCA;76147;CARTAGO;B;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2125738;FIJO
176147002174;COLEGIO TEC CIUDAD DE CARTAGO;;KR 3 CON CL 2 ESTE;S;176147002174;-75,8586111111;4,71138888889;ACTIVA;76;VALLE DEL CAUCA;76147;CARTAGO;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2116189;FIJO
176147000261;CENTRO EDUCATIVO CENT DOC N. 7 MERCEDES ABREGO;;CR 5 # 9-15 BRR/GUADALUPE;N;176147002484;-75,9109317153;4,74888235335;ACTIVA;76;VALLE DEL CAUCA;76147;CARTAGO;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2148585;FIJO
176147000287;CENTRO EDUCATIVO CENT DOC N.8 POLICARPA SALAVARRIETA;;CL 12 # 5-31 BRR/EL CENTRO;N;176147002484;-75,9133326372;4,74874981899;ACTIVA;76;VALLE DEL CAUCA;76147;CARTAGO;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;2138283;FIJO
176147000317;CENTRO EDUCATIVO CENT DOC N. 1 FCO DE PAULA SANTANDER;;CL 6 _# 3-40 BRR/GUADALUPE;N;176147002484;-75,907622481;4,75144599338;ACTIVA;76;VALLE DEL CAUCA;76147;CARTAGO;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2144545;FIJO
176147000325;CENTRO EDUCATIVO CENT DOC N.2 FRANCISCO JOSE DE CALDAS;;CLL 14 #3-02 BRR/EL CARMEN;N;176147002484;-75,916409386;4,75094595656;ACTIVA;76;VALLE DEL CAUCA;76147;CARTAGO;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA SECUNDARIA;2128565;FIJO
176147000465;CENTRO EDUCATIVO CENT DOC HELIODRO PEÑA PIÑEIRO N.4;;CL 11 #17-124 BRR/SAN GERONIMO;N;176147002484;-75,90628739;4,736150092;ACTIVA;76;VALLE DEL CAUCA;76147;CARTAGO;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2117133;FIJO
176147002484;INSTITUCION IDEI PARA JOVENES Y ADULTOS ALFONSO LOPEZ;;CLL 11 NO 6-73;S;176147002484;-75,91220943;4,74747553;ACTIVA;76;VALLE DEL CAUCA;76147;CARTAGO;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;2138234;FIJO
176233000036;SEDE ANTONIO RICAURTE;DELSAGUA@SEDVALLEDELCAUCA.GOV.CO;CRA 19 # 7-24;N;176233000656;-76,6874686949;3,65773913841;ACTIVA;76;VALLE DEL CAUCA;76233;DAGUA;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA SECUNDARIA;3104986042;FIJO
176233000044;SEDE ANTONIA SANTOS;DELSAGUA@SEDVALLEDELCAUCA.GOV.CO;CL 11 13 11 BRR LA CABAÑA;N;176233000656;-76,7203934654;3,64982221828;ACTIVA;76;VALLE DEL CAUCA;76233;DAGUA;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA SECUNDARIA;3104986042;FIJO
176233000061;SEDE SANTA LUCIA;DELSAGUA@SEDVALLEDELCAUCA.GOV.CO;CLL 9 CRA 21;N;176233000656;-76,6869031;3,657149255;ACTIVA;76;VALLE DEL CAUCA;76233;DAGUA;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;3104986042;CELULAR
176233000656;INSTITUCION EDUCATIVA GIMNASIO DEL DAGUA;DELSAGUA@SEDVALLEDELCAUCA.GOV.CO;KR 12 C URB EL LLANITO;S;176233000656;-76,69203608;3,659230704;ACTIVA;76;VALLE DEL CAUCA;76233;DAGUA;A;OFICIAL;OFICIAL;URBANO;COMPLETA, MAÑANA, NOCTURNA;EDUCACIÓN MEDIA;3104986042;CELULAR
176233000800;SEDE ANTONIO NARIÑO;DELSAGUA@SEDVALLEDELCAUCA.GOV.CO;B/ EL PORVENIR;N;176233000656;-76,68584309;3,662617973;ACTIVA;76;VALLE DEL CAUCA;76233;DAGUA;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;3104986042;FIJO
176233001016;SEDE INDALECIO LIEVANO AGUIRRE;DELSAGUA@SEDVALLEDELCAUCA.GOV.CO;CLL 15 CRA 19 B/ BELLAVISTA;N;176233000656;-76,68841725;3,651806594;ACTIVA;76;VALLE DEL CAUCA;76233;DAGUA;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;3104986042;FIJO
176243000026;COLEGIO JOSE MARIA CORDOBA;;CRA 4 # 4-32;S;176243000026;-76,04233103;4,910588;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;2066151;FIJO
176243000093;ESCUELA URB ANTONIA SANTOS N. 2;;CLL 6 # 3-06;N;176243000026;-76,042601243;4,90759365789;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2066344;FIJO
176243000107;ESCUELA N. 1 SIMON BOLIVAR;;CLL 11 CRA 6 ESQ;N;176243000026;-76,04206963;4,91082078;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2066367;FIJO
276243000063;ESCUELA SOFIA AGUDELO N. 27;;IP LA GALANA;N;176243000026;-76,02006966;4,898816489;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;RURAL;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2066151;FIJO
276243000144;ESCUELA ANTONIO RICAURTE N. 35;;VDA LA ESTRELLA;N;176243000026;-76,05907537;4,924143472;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;RURAL;MAÑANA;EDUCACIÓN MEDIA;2066151;FIJO
276243000314;ESCUELA SAN AGUSTIN N. 12;;VDA EL GUAYABO;N;176243000026;-76,04402633;4,935333816;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;RURAL;MAÑANA;EDUCACIÓN MEDIA;2066151;FIJO
276243000322;ESCUELA SANTA ANA N. 10;;VDA EL NARANJO;N;176243000026;-76,03334255;4,923341333;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;RURAL;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2066151;FIJO
276243000381;ESCUELA RUR N. 23 SOR MARIA JULIANA;;VDA LA TRIBUNA;N;176243000026;-76,02018863;4,905669337;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;RURAL;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2066151;FIJO
276243000462;CENTRO EDUCATIVO CENT DOC FCO JOSE DE CALDAS N. 24;;IP SANTA HELENA;N;176243000026;-76,05731932;4,926056559;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;RURAL;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2066151;FIJO
276243000608;CENTRO EDUCATIVO CENT DOC INES FERNANDEZ DE AGUDELO N. 42;;VDA BUENOS AIRES;N;176243000026;-76,00419865;4,900434523;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;RURAL;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2066151;FIJO
276243000616;ESCUELA RICARDO LUIS BETANCOURTH N. 43;;VDA EL ZORRO;N;176243000026;-76,06593773;4,926189809;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;RURAL;MAÑANA;EDUCACIÓN MEDIA;2066151;FIJO
276243000721;CENTRO EDUCATIVO CENT DOC N. 36 SAGRADA FAMILIA;;VDA LA GUERRA;N;176243000026;-76,03086791;4,917011966;ACTIVA;76;VALLE DEL CAUCA;76243;EL ÁGUILA;B;OFICIAL;OFICIAL;RURAL;MAÑANA;EDUCACIÓN BÁSICA PRIMARIA;2066151;FIJO
176246000311;CENTRO EDUCATIVO CENT DOC BOLIVARIANO N.2;;CRA 4# 2 - 12;N;176246000337;-76,222967972;4,75906395513;ACTIVA;76;VALLE DEL CAUCA;76246;EL CAIRO;B;OFICIAL;OFICIAL;URBANO;COMPLETA;EDUCACIÓN BÁSICA PRIMARIA;2077156;FIJO
176246000337;UNIDAD EDUC LA PRESENTACION;;CRA 4 # 7 - 46;S;176246000337;-76,22066945;4,76108408;ACTIVA;76;VALLE DEL CAUCA;76246;EL CAIRO;B;OFICIAL;OFICIAL;URBANO;COMPLETA;EDUCACIÓN MEDIA;2077237;FIJO
276246000064;CENTRO EDUCATIVO CENT DOC CRISTO REY N. 38;;VDA LA LAGUNA;N;176246000337;-76,24304783;4,735992735;ACTIVA;76;VALLE DEL CAUCA;76246;EL CAIRO;B;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACIÓN BÁSICA PRIMARIA;;
